"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","flex-none src","flex-none","truncate","pointer-events-none src","text-sp10","ml-[3px]","875rem] href","mr-0 src","h-4","w-auto src"
"https://shopee.co.id/T-shirt-adidas-california-3-strip-hitam-logo-print-i.971411252.18883637639?extraParams=%7B%22display_model_id%22%3A156998983535%2C%22model_selection_logic%22%3A3%7D&sp_atk=383df09d-8b8e-4e87-8b81-49c3f3b9e1d0&xptdk=383df09d-8b8e-4e87-8b81-49c3f3b9e1d0","https://down-id.img.susercontent.com/file/id-11134207-7rasa-m3gm4pmukcbzbc","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","T-shirt adidas california 3 strip hitam logo print","51.300","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=18883637639&shopid=971411252","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-43%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/-Ready-Stock-Adidas-China-Exclusive-CTT-3.1-Tang-Jacket-Chinese-Lunar-New-Year-100-Authentic-i.3120963.41127231447?extraParams=%7B%22display_model_id%22%3A365422446229%2C%22model_selection_logic%22%3A3%7D&sp_atk=278b3f2a-e16c-4e3a-b852-b8f32c461cbb&xptdk=278b3f2a-e16c-4e3a-b852-b8f32c461cbb","https://down-id.img.susercontent.com/file/id-11134207-82251-mi8kis272whw3a","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","[Ready Stock] Adidas China Exclusive CTT 3.1 Tang Jacket Chinese Lunar New Year - 100% Authentic","3.039.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","269 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=41127231447&shopid=3120963","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Ts-adidas-trefoil-est.1972-basic-on-varian-color-i.112733758.28907399075?extraParams=%7B%22display_model_id%22%3A119231091871%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9836e37-b561-4504-89bb-c8418ede2205&xptdk=b9836e37-b561-4504-89bb-c8418ede2205","https://down-id.img.susercontent.com/file/id-11134207-7r98t-lyp86a85rjgl3a","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Ts adidas trefoil est.1972 basic on varian color","68.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=28907399075&shopid=112733758","","-39%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/JAKET-TRACKTOP-ADIDAS-CHEONGSAM-CNY-CHINES-NEW-YEAR-UNISEX-PRIA-WNITA-i.653626583.43978624472?extraParams=%7B%22display_model_id%22%3A267393003799%2C%22model_selection_logic%22%3A3%7D&sp_atk=7562050f-b2c6-490f-a863-9bf7751e07d2&xptdk=7562050f-b2c6-490f-a863-9bf7751e07d2","https://down-id.img.susercontent.com/file/id-11134207-8224x-mkcnwcwwar5x11","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","JAKET TRACKTOP ADIDAS CHEONGSAM CNY CHINES NEW YEAR UNISEX PRIA&WNITA","185.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","139 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=43978624472&shopid=653626583","","-82%",""
"https://shopee.co.id/Kaos-Adidas-Floating-Stripe-Adidas-Floating-Stripe-T-shirt-i.792551414.28359904739?extraParams=%7B%22display_model_id%22%3A226725027066%2C%22model_selection_logic%22%3A3%7D&sp_atk=63f12469-1294-4568-a982-62b018153546&xptdk=63f12469-1294-4568-a982-62b018153546","https://down-id.img.susercontent.com/file/id-11134207-7r98t-lzoes1wmgb8ocd","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Kaos Adidas Floating Stripe / Adidas Floating Stripe T-shirt","78.200","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","65 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Jakarta Pusat","https://shopee.co.id/find_similar_products?catid=100011&itemid=28359904739&shopid=792551414","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","",""
"https://shopee.co.id/Jaket-Hoodie-Zipper-Adidas-Gid-Nyala-Fulltag-i.274256290.26355669430?extraParams=%7B%22display_model_id%22%3A223012535178%2C%22model_selection_logic%22%3A3%7D&sp_atk=aaee473b-53dc-4fca-8915-ff298fdd8bc6&xptdk=aaee473b-53dc-4fca-8915-ff298fdd8bc6","https://down-id.img.susercontent.com/file/id-11134207-7r991-lx13j5xgc9zhe7","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Hoodie Zipper Adidas Gid Nyala Fulltag","235.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","71 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=26355669430&shopid=274256290","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","",""
"https://shopee.co.id/Kaos-Adidas-Ringer-3Foil-Pria-Wanita-Full-Tag-Premium-i.112307553.28021173927?extraParams=%7B%22display_model_id%22%3A215655735193%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2a73575-73fe-4c2b-a692-61e08344255e&xptdk=a2a73575-73fe-4c2b-a692-61e08344255e","https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m6ejmm6vw0tm58","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Kaos Adidas Ringer 3Foil  Pria Wanita Full Tag Premium","66.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","81 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=28021173927&shopid=112307553","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-33%",""
"https://shopee.co.id/ADIDAS-TRAINING-JACKET-AB-16-i.159884593.25461752217?extraParams=%7B%22display_model_id%22%3A232497560611%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e4ef5de-71f4-4fd0-ab30-a1415300ee40&xptdk=4e4ef5de-71f4-4fd0-ab30-a1415300ee40","https://down-id.img.susercontent.com/file/id-11134207-7r98o-lr601uq2mfel2f","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","ADIDAS TRAINING JACKET AB-16","250.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","34 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=25461752217&shopid=159884593","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-44%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/ts-adds-jerman-on-white-i.112733758.29206911225?extraParams=%7B%22display_model_id%22%3A138001327152%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2c6405e-8502-48a1-9ac4-e6250e2d264e&xptdk=d2c6405e-8502-48a1-9ac4-e6250e2d264e","https://down-id.img.susercontent.com/file/id-11134207-7r98q-lyh4i32lf7s04e","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","ts adds jerman on white","68.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","273 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=29206911225&shopid=112733758","","-39%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Jaket-Tracktop-Adidas-Liverpool-Casuals-Pria-Wanita-Terlaris-Full-Tag-Dan-Label-i.294569768.41128783922?extraParams=%7B%22display_model_id%22%3A277410790251%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a430719-2447-42ad-b6dd-6500937f8fb1&xptdk=4a430719-2447-42ad-b6dd-6500937f8fb1","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkrssr4cy1hgbd","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Tracktop Adidas Liverpool Casuals Pria Wanita Terlaris Full Tag Dan Label","150.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","12 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=41128783922&shopid=294569768","","",""
"https://shopee.co.id/HOODIE-ADIDAS-X-OASIS-on-VARIASI-COLOR-MIRROR-FULLTAG-ACC-UNISEX-PRIA-WANITA-KATUN-FLEECE-RARE-ITEM-i.112733758.22214365303?extraParams=%7B%22display_model_id%22%3A117867239848%2C%22model_selection_logic%22%3A3%7D&sp_atk=25b9b0b1-0ae6-4677-b173-219fe7f743b1&xptdk=25b9b0b1-0ae6-4677-b173-219fe7f743b1","https://down-id.img.susercontent.com/file/sg-11134201-22120-fc5a9d9uxjlv09","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","HOODIE ADIDAS X OASIS on VARIASI COLOR // MIRROR FULLTAG ACC // UNISEX PRIA WANITA // KATUN FLEECE // RARE ITEM","140.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","129 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=22214365303&shopid=112733758","","-52%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/vintage-windbreakers-adidas-second-i.89936683.55010396474?extraParams=%7B%22display_model_id%22%3A320912872381%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4805512-22c1-4435-9bd8-0d5535ad2f61&xptdk=f4805512-22c1-4435-9bd8-0d5535ad2f61","https://down-id.img.susercontent.com/file/id-11134207-822wr-mo68soi5f8xude","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","vintage windbreakers adidas second","300.000","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Tulungagung","https://shopee.co.id/find_similar_products?catid=100011&itemid=55010396474&shopid=89936683","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","",""
"https://shopee.co.id/Adidas-Mercedes-Tee-ORIGINAL-100-Brand-New-i.210697967.40054618091?extraParams=%7B%22display_model_id%22%3A186141910271%2C%22model_selection_logic%22%3A3%7D&sp_atk=17136d2a-c4a8-4593-a5d3-782d2810b8ad&xptdk=17136d2a-c4a8-4593-a5d3-782d2810b8ad","https://down-id.img.susercontent.com/file/id-11134207-82250-mkx8i0d3hathad","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Adidas Mercedes Tee ORIGINAL 100% Brand New","750.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","158 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Jakarta Utara","https://shopee.co.id/find_similar_products?catid=100011&itemid=40054618091&shopid=210697967","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/toko-laris-jacket-adidas-tracktop-bahan-lotto-tebal-premium-fulltag-i.1105861361.27016288294?extraParams=%7B%22display_model_id%22%3A176773711695%2C%22model_selection_logic%22%3A3%7D&sp_atk=e4e70273-7132-49c8-a0ad-1530eb6f7217&xptdk=e4e70273-7132-49c8-a0ad-1530eb6f7217","https://down-id.img.susercontent.com/file/id-11134207-7rasb-m22pvsj4xgjc87","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","toko laris-jacket adidas tracktop bahan lotto tebal premium fulltag","95.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","198 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=27016288294&shopid=1105861361","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-46%",""
"https://shopee.co.id/Jaket-Zipper-Hoodie-Adidas-Jaket-Hoodie-Pria-Wanita-i.1413241251.46453359644?extraParams=%7B%22display_model_id%22%3A297268951172%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ba6b48d-6e6d-4909-a867-d541a4a70d13&xptdk=9ba6b48d-6e6d-4909-a867-d541a4a70d13","https://down-id.img.susercontent.com/file/id-11134207-82252-mig07i2tucjmb4","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Jaket Zipper Hoodie Adidas Jaket Hoodie Pria Wanita","125.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","32 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=46453359644&shopid=1413241251","","",""
"https://shopee.co.id/Kaos-ADDS-3foiled-on-sage-i.112733758.25537700950?extraParams=%7B%22display_model_id%22%3A246895245209%2C%22model_selection_logic%22%3A3%7D&sp_atk=b59c8161-e0b4-454d-a5f4-e0080013fe49&xptdk=b59c8161-e0b4-454d-a5f4-e0080013fe49","https://down-id.img.susercontent.com/file/id-11134207-7rash-m1wpjfgwb61o50","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Kaos ADDS 3foiled on sage","68.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","53 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=25537700950&shopid=112733758","","-39%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Kaos-Adidas-3-Striped-Collegiate-Navy-Blue-With-Full-tag-i.41880661.4200156939?extraParams=%7B%22display_model_id%22%3A7677963919%2C%22model_selection_logic%22%3A3%7D&sp_atk=93ce5e66-1042-4f2b-9bd4-15ea842a54ae&xptdk=93ce5e66-1042-4f2b-9bd4-15ea842a54ae","https://down-id.img.susercontent.com/file/8872c422dbda95fca28ec7793772a24c","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Kaos Adidas 3 Striped Collegiate Navy Blue With Full tag","100.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","283 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","8-10 Hari","Cimahi","https://shopee.co.id/find_similar_products?catid=100011&itemid=4200156939&shopid=41880661","","",""
"https://shopee.co.id/jaket-tracktop-adidas-casual-jaket-tracktop-adidas-terbaru-jaket-casual-tracktop-adidas-i.145507715.15114602761?extraParams=%7B%22display_model_id%22%3A67971701066%2C%22model_selection_logic%22%3A3%7D&sp_atk=16bd68f6-9e07-475a-ab41-99505dea1752&xptdk=16bd68f6-9e07-475a-ab41-99505dea1752","https://down-id.img.susercontent.com/file/b831ce09c05c0b04a6793e39a12bd76c","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","jaket tracktop adidas casual  - jaket tracktop adidas terbaru - jaket casual tracktop adidas","129.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","208 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=15114602761&shopid=145507715","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-22%",""
"https://shopee.co.id/Jacket-Tracktop-Adidas-Firebird-Hitam-Logo-Bordir-Jaket-Adidas-Adidas-Premium-i.131587913.12215851006?extraParams=%7B%22display_model_id%22%3A112801828268%2C%22model_selection_logic%22%3A3%7D&sp_atk=33afbd53-c2dd-43b1-a256-fc3bcabe8522&xptdk=33afbd53-c2dd-43b1-a256-fc3bcabe8522","https://down-id.img.susercontent.com/file/faab19a3c6eaad62c2a5acddc7d402f3","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jacket Tracktop Adidas Firebird Hitam Logo Bordir | Jaket Adidas | Adidas Premium","68.600","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.4","398 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=12215851006&shopid=131587913","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Kaos-Pria-Adidas-Trefoil-Linear-Tee-Black-On-Black-i.162674198.27553825146?extraParams=%7B%22display_model_id%22%3A99594669111%2C%22model_selection_logic%22%3A3%7D&sp_atk=28d4df87-c4a5-48af-82ea-6c082c08d9d9&xptdk=28d4df87-c4a5-48af-82ea-6c082c08d9d9","https://down-id.img.susercontent.com/file/id-11134207-7r992-lx00kaaine3uab","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Kaos Pria Adidas Trefoil Linear Tee Black On Black","150.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","23 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=27553825146&shopid=162674198","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
